0.23214,1
0.23217,1
0.23218,1
0.23219,2
0.23220,1
0.23221,1
0.23222,2
0.23223,1
0.23224,1
0.23228,1
0.23230,1
0.23233,1
0.23234,1
0.23235,2
0.23237,2
0.23238,2
0.23241,1
0.23244,1
0.23246,2
0.23252,1
0.23254,1
0.23255,1
0.23259,1
0.23264,1
0.23268,2
0.23269,1
0.23270,1
0.23271,1
0.23272,2
0.23275,1
0.23277,1
0.23279,1
0.23282,3
0.23283,1
0.23284,1
0.23285,1
0.23287,1
0.23288,1
0.23291,1
0.23292,1
0.23293,1
0.23295,1
0.23300,3
0.23301,1
0.23302,1
0.23304,1
0.23305,1
0.23306,1
0.23308,2
0.23309,1
0.23310,1
0.23311,1
0.23312,1
0.23313,2
0.23315,1
0.23317,1
0.23322,1
0.23323,1
0.23325,2
0.23333,3
0.23334,1
0.23335,1
0.23338,2
0.23339,1
0.23343,1
0.23346,2
0.23348,1
0.23351,1
0.23352,1
0.23354,1
0.23355,1
0.23357,2
0.23358,1
0.23359,1
0.23362,3
0.23365,1
0.23366,1
0.23367,1
0.23368,1
0.23370,1
0.23377,1
0.23381,1
0.23384,1
0.23389,1
0.23392,1
0.23394,2
0.23397,1
0.23401,2
0.23402,3
0.23405,1
0.23406,2
0.23411,1
0.23416,1
0.23419,1
0.23420,3
0.23423,1
0.23425,1
0.23428,1
0.23429,1
0.23430,1
0.23435,2
0.23436,1
0.23438,1
0.23440,1
0.23443,1
0.23447,1
0.23449,1
0.23451,1
0.23454,1
0.23455,1
0.23457,1
0.23466,1
0.23467,1
0.23469,1
0.23471,1
0.23472,2
0.23474,1
0.23492,1
0.23496,1
0.23498,1
0.23499,1
0.23503,1
0.23504,1
0.23505,1
0.23507,1
0.23508,1
0.23509,1
0.23510,1
0.23516,1
0.23518,1
0.23522,2
0.23523,1
0.23528,1
0.23529,1
0.23536,1
0.23537,1
0.23538,1
0.23542,1
0.23543,1
0.23544,1
0.23557,2
0.23560,2
0.23561,2
0.23562,2
0.23566,2
0.23568,1
0.23569,1
0.23572,1
0.23573,1
0.23575,1
0.23580,1
0.23584,2
0.23586,2
0.23594,1
0.23597,2
0.23605,1
0.23608,2
0.23609,1
0.23615,2
0.23616,4
0.23617,1
0.23618,1
0.23622,2
0.23623,1
0.23624,1
0.23625,1
0.23626,1
0.23631,1
0.23636,1
0.23640,2
0.23646,1
0.23650,1
0.23652,1
0.23653,2
0.23655,1
0.23656,1
0.23658,1
0.23659,1
0.23661,1
0.23662,2
0.23663,4
0.23664,1
0.23673,1
0.23674,3
0.23675,1
0.23677,1
0.23679,1
0.23683,1
0.23684,2
0.23685,2
0.23686,1
0.23689,3
0.23690,1
0.23698,1
0.23709,1
0.23713,2
0.23716,1
0.23717,1
0.23722,1
0.23727,1
0.23734,1
0.23735,1
0.23736,1
0.23737,1
0.23738,1
0.23742,3
0.23743,1
0.23749,1
0.23751,1
0.23752,1
0.23755,1
0.23760,1
0.23761,1
0.23764,1
0.23765,2
0.23766,1
0.23768,1
0.23771,1
0.23773,1
0.23780,1
0.23781,1
0.23786,1
0.23787,1
0.23794,1
0.23800,1
0.23801,1
0.23803,1
0.23804,1
0.23806,1
0.23810,1
0.23814,1
0.23816,1
0.23830,1
0.23834,1
0.23836,1
0.23837,1
0.23847,1
0.23850,1
0.23851,2
0.23852,1
0.23853,1
0.23856,1
0.23865,1
0.23866,1
0.23874,1
0.23882,1
0.23884,1
0.23890,1
0.23891,1
0.23892,1
0.23894,1
0.23896,2
0.23906,1
0.23908,1
0.23921,1
0.23929,1
0.23935,2
0.23939,1
0.23943,1
0.23945,1
0.23946,2
0.23950,1
0.23955,1
0.23963,2
0.23966,1
0.23971,1
0.23972,1
0.23973,1
0.23975,1
0.23976,1
0.23985,1
0.23988,2
0.23996,2
0.23997,1
0.23998,1
0.24003,1
0.24005,1
0.24006,1
0.24008,1
0.24014,2
0.24026,1
0.24027,1
0.24030,1
0.24032,2
0.24034,1
0.24035,2
0.24039,2
0.24041,1
0.24042,1
0.24043,1
0.24044,2
0.24045,1
0.24048,1
0.24049,1
0.24056,1
0.24062,2
0.24063,1
0.24064,1
0.24067,1
0.24070,1
0.24071,1
0.24073,1
0.24074,1
0.24076,2
0.24079,2
0.24080,3
0.24083,1
0.24089,1
0.24093,1
0.24095,1
0.24098,1
0.24103,1
0.24110,1
0.24125,1
0.24126,1
0.24128,1
0.24130,1
0.24132,1
0.24143,1
0.24145,1
0.24152,1
0.24157,2
0.24158,1
0.24162,1
0.24164,1
0.24165,1
0.24167,1
0.24168,1
0.24173,1
0.24177,2
0.24179,2
0.24180,1
0.24181,1
0.24186,2
0.24196,1
0.24198,2
0.24201,1
0.24202,2
0.24209,1
0.24212,1
0.24220,1
0.24221,2
0.24223,1
0.24226,1
0.24227,1
0.24229,1
0.24235,1
0.24236,2
0.24237,1
0.24238,1
0.24241,1
0.24245,1
0.24246,1
0.24248,2
0.24250,1
0.24252,2
0.24253,1
0.24254,3
0.24261,1
0.24262,1
0.24268,1
0.24271,1
0.24276,1
0.24278,1
0.24282,1
0.24283,1
0.24287,1
0.24289,1
0.24290,1
0.24291,1
0.24295,1
0.24304,1
0.24308,1
0.24311,1
0.24312,1
0.24313,2
0.24321,1
0.24322,1
0.24323,2
0.24325,1
0.24328,2
0.24331,1
0.24332,1
0.24335,1
0.24338,1
0.24341,1
0.24345,3
0.24357,1
0.24358,2
0.24359,1
0.24360,1
0.24365,1
0.24368,1
0.24371,1
0.24377,1
0.24379,1
0.24382,1
0.24385,1
0.24388,1
0.24390,2
0.24391,1
0.24396,1
0.24398,1
0.24404,1
0.24406,2
0.24409,1
0.24410,1
0.24418,1
0.24420,1
0.24421,1
0.24423,1
0.24425,1
0.24430,1
0.24431,1
0.24432,1
0.24441,1
0.24442,1
0.24446,1
0.24451,1
0.24453,1
0.24455,1
0.24464,1
0.24466,1
0.24471,1
0.24474,1
0.24481,1
0.24500,2
0.24502,1
0.24508,1
0.24512,1
0.24525,1
0.24527,1
0.24530,1
0.24534,1
0.24535,1
0.24536,1
0.24539,2
0.24543,1
0.24546,1
0.24548,2
0.24554,2
0.24555,2
0.24556,1
0.24558,1
0.24559,1
0.24560,1
0.24564,1
0.24566,1
0.24568,1
0.24572,1
0.24577,1
0.24588,1
0.24589,1
0.24590,1
0.24591,2
0.24592,1
0.24593,1
0.24596,1
0.24599,1
0.24600,1
0.24603,1
0.24605,1
0.24608,1
0.24609,1
0.24612,1
0.24615,1
0.24616,1
0.24633,1
0.24635,1
0.24637,1
0.24642,1
0.24649,1
0.24657,1
0.24658,1
0.24661,1
0.24662,1
0.24666,1
0.24673,1
0.24674,1
0.24699,1
0.24700,2
0.24704,1
0.24706,2
0.24707,1
0.24710,2
0.24723,1
0.24736,1
0.24738,1
0.24741,1
0.24742,3
0.24743,1
0.24745,1
0.24748,1
0.24758,1
0.24759,1
0.24761,1
0.24763,1
0.24765,1
0.24775,1
0.24776,1
0.24785,2
0.24788,1
0.24794,1
0.24797,1
0.24800,1
0.24801,1
0.24802,1
0.24803,1
0.24805,1
0.24809,1
0.24810,1
0.24811,1
0.24814,1
0.24817,1
0.24820,1
0.24825,1
0.24831,1
0.24834,1
0.24845,1
0.24848,2
0.24850,1
0.24854,1
0.24866,1
0.24870,2
0.24875,1
0.24877,1
0.24879,1
0.24886,2
0.24887,1
0.24896,1
0.24902,1
0.24903,1
0.24908,1
0.24909,2
0.24913,1
0.24914,1
0.24915,1
0.24916,2
0.24920,1
0.24921,1
0.24925,1
0.24927,1
0.24935,1
0.24940,1
0.24948,1
0.24949,1
0.24950,1
0.24955,1
0.24958,2
0.24959,1
0.24967,1
0.24973,1
0.24982,1
0.24983,1
0.24990,2
0.24992,1
0.24998,1
0.24999,1
0.25000,1
0.25003,1
0.25005,1
0.25007,1
0.25009,1
0.25010,1
0.25011,1
0.25014,1
0.25019,1
0.25020,1
0.25026,1
0.25031,1
0.25035,1
0.25037,1
0.25038,1
0.25042,1
0.25050,1
0.25053,1
0.25058,1
0.25063,1
0.25064,1
0.25067,1
0.25069,1
0.25070,1
0.25072,1
0.25076,1
0.25087,1
0.25090,1
0.25093,1
0.25099,1
0.25114,1
0.25116,1
0.25118,1
0.25126,1
0.25127,1
0.25143,1
0.25149,1
0.25153,1
0.25161,1
0.25163,1
0.25171,2
0.25177,1
0.25178,1
0.25180,1
0.25181,2
0.25183,1
0.25185,1
0.25187,1
0.25198,2
0.25200,1
0.25201,1
0.25210,2
0.25213,1
0.25221,1
0.25223,1
0.25238,1
0.25239,1
0.25241,1
0.25249,1
0.25258,1
0.25259,1
0.25260,1
0.25263,2
0.25265,1
0.25268,1
0.25273,1
0.25277,1
0.25278,2
0.25284,1
0.25287,1
0.25288,1
0.25290,1
0.25294,1
0.25297,1
0.25301,1
0.25304,1
0.25306,1
0.25317,2
0.25320,1
0.25325,1
0.25334,2
0.25339,1
0.25340,1
0.25346,1
0.25348,1
0.25349,1
0.25362,1
0.25365,2
0.25369,1
0.25370,2
0.25374,1
0.25375,1
0.25377,1
0.25382,1
0.25383,1
0.25385,1
0.25391,1
0.25400,2
0.25402,1
0.25404,1
0.25406,1
0.25408,1
0.25410,1
0.25411,1
0.25413,1
0.25417,1
0.25433,1
0.25438,1
0.25442,1
0.25446,1
0.25448,1
0.25459,2
0.25463,2
0.25465,1
0.25481,1
0.25482,1
0.25494,1
0.25495,1
0.25496,1
0.25498,1
0.25504,1
0.25507,1
0.25513,2
0.25515,1
0.25527,2
0.25529,2
0.25530,2
0.25532,1
0.25535,1
0.25537,1
0.25538,1
0.25545,1
0.25552,2
0.25563,1
0.25570,2
0.25573,1
0.25574,1
0.25575,1
0.25582,1
0.25586,1
0.25590,2
0.25598,1
0.25607,1
0.25610,1
0.25619,1
0.25623,1
0.25626,1
0.25627,2
0.25630,1
0.25634,1
0.25642,1
0.25652,1
0.25657,1
0.25660,2
0.25661,1
0.25666,2
0.25671,1
0.25679,1
0.25684,1
0.25685,1
0.25689,1
0.25692,1
0.25699,1
0.25704,1
0.25707,1
0.25713,1
0.25718,1
0.25720,1
0.25722,1
0.25734,1
0.25736,1
0.25745,1
0.25746,1
0.25748,1
0.25753,1
0.25761,2
0.25763,2
0.25766,2
0.25782,1
0.25786,1
0.25787,1
0.25792,1
0.25795,1
0.25797,2
0.25802,1
0.25808,1
0.25809,1
0.25820,1
0.25826,1
0.25827,1
0.25834,1
0.25835,1
0.25837,1
0.25843,1
0.25844,1
0.25848,1
0.25849,1
0.25850,1
0.25858,1
0.25859,1
0.25860,1
0.25862,1
0.25865,1
0.25868,1
0.25869,1
0.25874,1
0.25884,1
0.25886,1
0.25895,1
0.25897,1
0.25900,2
0.25905,1
0.25907,1
0.25913,1
0.25919,1
0.25924,1
0.25926,1
0.25935,1
0.25941,1
0.25951,1
0.25953,1
0.25958,2
0.25959,1
0.25963,1
0.25970,1
0.25974,1
0.25975,1
0.25976,1
0.25977,1
0.25982,1
0.25984,1
0.25986,1
0.25988,1
0.26006,1
0.26012,1
0.26020,1
0.26023,1
0.26028,1
0.26030,1
0.26033,1
0.26036,1
0.26039,1
0.26040,1
0.26044,1
0.26048,1
0.26057,1
0.26061,2
0.26066,1
0.26083,1
0.26086,1
0.26088,1
0.26093,2
0.26096,1
0.26097,1
0.26108,1
0.26111,1
0.26121,1
0.26125,1
0.26128,1
0.26132,1
0.26138,2
0.26147,1
0.26151,1
0.26153,1
0.26156,1
0.26157,1
0.26162,1
0.26164,1
0.26179,1
0.26180,1
0.26181,1
0.26187,1
0.26197,1
0.26200,1
0.26203,1
0.26207,2
0.26209,1
0.26214,1
0.26216,1
0.26233,1
0.26234,1
0.26237,1
0.26243,1
0.26246,1
0.26253,1
0.26259,1
0.26260,3
0.26263,1
0.26268,1
0.26269,1
0.26273,2
0.26278,1
0.26279,1
0.26281,1
0.26282,1
0.26283,1
0.26287,1
0.26290,1
0.26298,1
0.26300,1
0.26303,1
0.26308,1
0.26309,1
0.26311,1
0.26313,1
0.26315,1
0.26319,1
0.26321,1
0.26324,1
0.26325,1
0.26328,1
0.26334,2
0.26338,1
0.26341,1
0.26342,2
0.26355,1
0.26356,1
0.26357,1
0.26360,2
0.26361,1
0.26362,2
0.26372,1
0.26379,1
0.26381,1
0.26390,1
0.26399,1
0.26402,1
0.26408,1
0.26410,2
0.26413,1
0.26416,1
0.26418,1
0.26425,1
0.26432,1
0.26433,1
0.26434,1
0.26445,1
0.26446,2
0.26450,1
0.26457,1
0.26471,1
0.26473,1
0.26477,1
0.26485,1
0.26488,1
0.26492,1
0.26497,1
0.26498,1
0.26503,1
0.26509,1
0.26510,2
0.26513,1
0.26514,1
0.26519,1
0.26523,1
0.26537,1
0.26540,1
0.26546,1
0.26557,1
0.26562,1
0.26565,1
0.26587,1
0.26588,1
0.26591,1
0.26596,1
0.26603,1
0.26606,1
0.26609,1
0.26617,1
0.26621,2
0.26624,1
0.26628,1
0.26633,1
0.26636,1
0.26638,1
0.26639,1
0.26641,2
0.26645,1
0.26648,1
0.26649,1
0.26651,1
0.26655,1
0.26656,1
0.26668,2
0.26671,1
0.26681,1
0.26682,2
0.26685,1
0.26692,1
0.26698,1
0.26702,1
0.26708,1
0.26730,1
0.26732,2
0.26738,1
0.26739,1
0.26740,1
0.26748,1
0.26749,1
0.26761,1
0.26764,2
0.26771,1
0.26774,1
0.26778,1
0.26780,1
0.26782,1
0.26785,1
0.26787,1
0.26790,1
0.26794,1
0.26798,1
0.26800,3
0.26801,1
0.26802,1
0.26805,1
0.26806,2
0.26809,1
0.26815,1
0.26816,1
0.26830,1
0.26831,1
0.26868,1
0.26876,2
0.26877,1
0.26884,1
0.26887,1
0.26893,1
0.26894,1
0.26898,2
0.26901,1
0.26902,1
0.26908,1
0.26911,1
0.26912,2
0.26919,2
0.26920,1
0.26923,1
0.26924,1
0.26934,1
0.26939,2
0.26941,2
0.26950,1
0.26954,1
0.26957,1
0.26960,1
0.26963,1
0.26977,2
0.26979,1
0.26983,1
0.26986,1
0.26990,1
0.26993,1
0.26994,2
0.26999,1
0.27000,1
0.27004,1
0.27007,1
0.27008,1
0.27012,1
0.27022,2
0.27029,1
0.27039,1
0.27053,1
0.27057,2
0.27058,1
0.27061,1
0.27063,1
0.27069,1
0.27070,1
0.27073,1
0.27078,1
0.27081,1
0.27082,1
0.27083,1
0.27085,2
0.27087,2
0.27091,1
0.27092,1
0.27094,1
0.27101,1
0.27102,1
0.27110,1
0.27111,2
0.27116,1
0.27120,2
0.27124,2
0.27128,1
0.27143,1
0.27144,1
0.27146,2
0.27149,1
0.27162,1
0.27163,1
0.27167,1
0.27171,1
0.27176,1
0.27178,1
0.27181,1
0.27195,1
0.27197,1
0.27202,1
0.27214,1
0.27216,2
0.27218,1
0.27221,1
0.27223,1
0.27225,1
0.27227,1
0.27231,1
0.27240,1
0.27254,1
0.27255,1
0.27258,1
0.27259,1
0.27271,1
0.27277,1
0.27278,1
0.27281,1
0.27299,2
0.27302,1
0.27303,1
0.27305,1
0.27314,1
0.27315,1
0.27325,1
0.27327,1
0.27334,1
0.27336,1
0.27344,1
0.27349,1
0.27353,1
0.27356,1
0.27357,1
0.27360,1
0.27368,1
0.27369,1
0.27371,1
0.27373,1
0.27374,3
0.27376,1
0.27384,1
0.27390,1
0.27394,1
0.27396,1
0.27398,1
0.27402,1
0.27403,1
0.27411,1
0.27414,3
0.27415,1
0.27418,1
0.27419,1
0.27422,1
0.27433,1
0.27435,1
0.27437,1
0.27439,1
0.27445,1
0.27448,1
0.27450,1
0.27453,1
0.27455,1
0.27456,1
0.27460,1
0.27466,1
0.27468,3
0.27470,2
0.27476,1
0.27480,1
0.27483,2
0.27489,1
0.27490,1
0.27492,1
0.27495,1
0.27506,1
0.27509,1
0.27511,1
0.27513,2
0.27516,1
0.27518,1
0.27523,1
0.27533,1
0.27540,1
0.27541,1
0.27544,2
0.27548,1
0.27549,1
0.27560,1
0.27562,1
0.27570,1
0.27573,1
0.27579,1
0.27586,2
0.27587,1
0.27591,1
0.27593,1
0.27595,1
0.27597,1
0.27605,1
0.27609,1
0.27618,1
0.27636,1
0.27638,1
0.27641,1
0.27642,1
0.27644,1
0.27646,1
0.27647,1
0.27650,1
0.27656,3
0.27659,1
0.27664,1
0.27668,1
0.27670,1
0.27673,1
0.27675,1
0.27682,1
0.27692,1
0.27693,1
0.27697,1
0.27699,1
0.27700,1
0.27702,1
0.27708,1
0.27709,1
0.27710,1
0.27722,1
0.27723,1
0.27727,1
0.27728,1
0.27729,1
0.27732,1
0.27734,2
0.27736,2
0.27737,2
0.27738,1
0.27742,1
0.27747,1
0.27752,1
0.27758,1
0.27759,1
0.27768,1
0.27773,1
0.27775,2
0.27784,1
0.27785,2
0.27791,2
0.27812,1
0.27814,2
0.27820,2
0.27826,1
0.27830,1
0.27839,2
0.27841,1
0.27850,1
0.27857,1
0.27858,1
0.27862,1
0.27876,1
0.27888,2
0.27889,1
0.27890,1
0.27891,1
0.27894,1
0.27897,1
0.27906,1
0.27911,1
0.27934,2
0.27935,1
0.27936,1
0.27938,1
0.27941,1
0.27942,1
0.27947,1
0.27948,1
0.27963,1
0.27977,2
0.27981,2
0.27994,1
0.27995,1
0.27996,1
0.28001,1
0.28002,1
0.28007,1
0.28009,1
0.28014,1
0.28016,2
0.28017,2
0.28024,1
0.28035,1
0.28037,1
0.28039,1
0.28040,1
0.28041,1
0.28043,1
0.28046,1
0.28053,1
0.28059,2
0.28070,1
0.28078,2
0.28085,1
0.28089,1
0.28094,1
0.28097,1
0.28115,1
0.28120,1
0.28133,1
0.28134,1
0.28138,3
0.28144,1
0.28147,1
0.28148,1
0.28149,1
0.28153,3
0.28155,1
0.28161,2
0.28163,1
0.28165,1
0.28166,1
0.28167,1
0.28168,1
0.28169,1
0.28182,1
0.28187,1
0.28191,1
0.28193,1
0.28196,1
0.28199,1
0.28201,1
0.28207,1
0.28210,1
0.28212,1
0.28214,1
0.28215,1
0.28218,1
0.28225,1
0.28226,1
0.28228,1
0.28234,1
0.28235,1
0.28237,1
0.28239,1
0.28241,1
0.28242,1
0.28245,1
0.28249,1
0.28252,1
0.28253,2
0.28257,1
0.28260,1
0.28263,1
0.28267,1
0.28269,1
0.28270,1
0.28273,1
0.28277,2
0.28281,1
0.28283,1
0.28284,1
0.28285,1
0.28286,1
0.28287,1
0.28288,1
0.28291,2
0.28292,1
0.28298,1
0.28299,1
0.28300,1
0.28301,1
0.28302,1
0.28303,2
0.28309,1
0.28310,1
0.28311,2
0.28316,2
0.28318,1
0.28320,3
0.28322,2
0.28323,1
0.28324,1
0.28325,1
0.28327,1
0.28329,1
0.28330,2
0.28331,1
0.28332,1
0.28333,4
0.28335,2
0.28336,1
0.28338,1
0.28340,2
0.28341,2
0.28343,2
0.28345,3
0.28346,1
0.28347,1
0.28348,1
0.28349,2
0.28350,1
0.28354,2
0.28355,2
0.28357,1
0.28358,1
0.28359,1
0.28360,1
0.28361,1
0.28363,2
0.28364,2
0.28366,1
0.28374,2
0.28375,1
0.28376,1
0.28377,3
0.28378,1
0.28379,2
0.28381,2
0.28382,3
0.28384,1
0.28385,1
0.28388,1
0.28389,2
0.28390,1
0.28391,1
0.28392,2
0.28393,1
0.28394,1
0.28397,2
0.28398,1
0.28400,3
0.28401,2
0.28402,1
0.28403,1
0.28404,1
0.28405,1
0.28406,1
0.28407,1
0.28408,1
0.28409,1
0.28410,2
0.28412,1
0.28413,2
0.28414,2
0.28415,2
0.28416,1
0.28417,2
0.28420,1
0.28425,2
0.28426,1
0.28428,1
0.28429,1
0.28430,1
0.28432,2
0.28433,1
0.28434,3
0.28435,2
0.28436,1
0.28438,1
0.28440,1
0.28441,2
0.28444,1
0.28445,1
0.28446,1
0.28448,2
0.28449,1
0.28451,2
0.28453,2
0.28456,1
0.28458,2
0.28459,2
0.28460,1
0.28462,1
0.28464,1
0.28466,2
0.28467,1
0.28471,2
0.28472,3
0.28474,1
0.28475,2
0.28477,2
0.28479,1
0.28480,3
0.28481,3
0.28484,3
0.28486,2
0.28487,1
0.28491,1
0.28494,1
0.28502,1
0.28503,1
0.28504,1
0.28505,2
0.28506,1
0.28507,1
0.28510,1
0.28513,1
0.28515,4
0.28518,1
0.28519,3
0.28522,1
0.28523,1
0.28524,2
0.28527,1
0.28529,1
0.28530,1
0.28531,1
0.28532,3
0.28533,1
0.28534,1
0.28535,2
0.28537,2
0.28540,1
0.28542,1
0.28543,1
0.28544,3
0.28545,1
0.28546,1
0.28547,2
0.28548,1
0.28549,1
0.28550,1
0.28552,1
0.28554,1
0.28555,2
0.28557,2
0.28558,5
0.28559,2
0.28560,2
0.28561,2
0.28562,3
0.28563,1
0.28564,1
0.28568,1
0.28569,2
0.28570,1
0.28574,2
0.28575,1
0.28576,1
0.28581,1
0.28583,1
0.28584,1
0.28585,3
0.28586,1
0.28587,1
0.28591,1
0.28592,1
0.28594,4
0.28595,1
0.28596,1
0.28601,1
0.28604,1
0.28609,2
0.28611,1
0.28612,1
0.28613,4
0.28615,1
0.28621,1
0.28623,1
0.28624,1
0.28626,4
0.28627,1
0.28628,3
0.28630,1
0.28631,1
0.28633,1
0.28635,3
0.28637,3
0.28638,1
0.28639,1
0.28643,2
0.28648,2
0.28650,1
0.28651,1
0.28652,1
0.28653,1
0.28656,1
0.28660,1
0.28661,1
0.28663,1
0.28665,1
0.28666,3
0.28667,1
0.28669,1
0.28670,2
0.28671,1
0.28673,1
0.28674,2
0.28675,1
0.28677,1
0.28679,1
0.28680,1
0.28681,1
0.28682,1
0.28684,1
0.28685,3
0.28687,2
0.28688,1
0.28689,3
0.28692,1
0.28693,2
0.28694,1
0.28696,1
0.28697,1
0.28698,1
0.28699,1
0.28701,1
0.28705,1
0.28708,1
0.28712,1
0.28713,1
0.28714,2
0.28720,1
0.28721,1
0.28723,1
0.28727,3
0.28731,1
0.28734,2
0.28736,2
0.28738,2
0.28739,1
0.28740,3
0.28741,1
0.28742,1
0.28743,2
0.28745,2
0.28746,2
0.28747,1
0.28753,2
0.28756,2
0.28757,1
0.28758,1
0.28760,1
0.28762,1
0.28763,1
0.28765,1
0.28766,1
0.28769,2
0.28771,2
0.28772,1
0.28774,3
0.28776,1
0.28778,1
0.28779,1
0.28780,2
0.28784,1
0.28786,2
0.28789,1
0.28790,3
0.28796,1
0.28798,1
0.28801,1
0.28802,1
0.28803,1
0.28804,1
0.28805,1
0.28806,3
0.28807,1
0.28809,2
0.28810,3
0.28812,3
0.28813,1
0.28817,1
0.28818,2
0.28820,1
0.28822,1
0.28823,1
0.28827,1
0.28828,2
0.28829,1
0.28830,1
0.28831,2
0.28832,2
0.28833,3
0.28834,1
0.28836,3
0.28837,1
0.28838,1
0.28840,2
0.28842,2
0.28844,3
0.28845,3
0.28849,1
0.28850,1
0.28853,2
0.28854,2
0.28857,1
0.28860,2
0.28861,2
0.28863,3
0.28865,2
0.28866,1
0.28868,1
0.28872,1
0.28876,1
0.28877,3
0.28878,1
0.28880,1
0.28881,1
0.28883,1
0.28884,3
0.28885,1
0.28887,3
0.28888,2
0.28889,1
0.28890,3
0.28891,1
0.28893,1
0.28895,2
0.28896,1
0.28899,3
0.28902,2
0.28903,2
0.28904,1
0.28905,3
0.28906,2
0.28907,1
0.28909,1
0.28910,2
0.28912,1
0.28913,1
0.28914,1
0.28916,1
0.28918,1
0.28919,3
0.28921,2
0.28923,1
0.28928,3
0.28929,1
0.28932,1
0.28933,1
0.28936,2
0.28937,1
0.28938,2
0.28939,2
0.28940,1
0.28941,2
0.28942,1
0.28943,3
0.28944,2
0.28948,1
0.28951,2
0.28952,1
0.28953,1
0.28954,1
0.28955,1
0.28957,2
0.28958,2
0.28959,1
0.28960,1
0.28964,1
0.28966,1
0.28968,1
0.28969,2
0.28970,1
0.28971,3
0.28972,4
0.28974,1
0.28975,1
0.28976,2
0.28980,1
0.28981,1
0.28983,1
0.28984,1
0.28988,2
0.28990,1
0.28991,2
0.28993,3
0.28995,2
0.28997,1
0.28998,1
0.29000,3
0.29001,3
0.29005,1
0.29007,1
0.29010,3
0.29012,1
0.29013,1
0.29014,1
0.29017,1
